-479.342853 -0.168450 0.278310 -0.406312 1.791140 -1.115579 0.430814 0.370590 -0.149578 0.185607 1.783583 1.244678 -0.634696 -1.117526 -1.866539 0.024575 1.540552 0.319503 -0.847998 1.070486 -0.502859 0.758872 -1.043840 0.498860 1.646769 -0.819656 -1.097921 -0.097963 1.068302 -0.311319 -2.130870 2.210678 -2.953649 0.811272 -0.502753 -0.734259 -0.051925 -0.814684 -0.643984 -0.778811 2.143318 -0.229786 -0.022252 -1.117342 -0.973032 -0.874340 1.342297 0.668738 0.342597 1.345928 -1.434082 -1.418330 -0.124223 0.146605 -1.033445 0.467898 1.061368 0.933099 -0.601911 1.035615 0.683669 1.001454 -0.080061 0.351751 1.738149 2.720988 1.057875 -1.815698 0.868809 -0.507780 -0.865103 -0.392852 0.418477 -0.343678 -0.499097 -1.122202 1.717950 0.274238 0.213847 -0.754423 0.335336 -0.158799 -0.887309 -0.025597 1.151736 0.480679 0.303288 -0.610212 2.194159 0.004258 -2.192923 -0.602592 1.719412 -1.653383 -0.949941 -0.010529 -0.021880 -0.441620 0.749942 -0.456198
-477.630498 1.165360 0.218614 -1.055182 -0.744396 0.810465 -0.620122 -0.011914 0.517217 -1.417820 1.662235 -0.006696 -1.235013 -1.722325 0.497463 -0.723246 -0.196175 0.997679 -1.000467 -2.984945 -0.310135 -0.157564 0.125350 0.483561 -0.134876 0.593113 0.018370 -0.313501 -0.293305 -0.762723 0.086489 -1.978158 1.205211 0.139417 0.558535 1.072830 0.639880 0.830925 0.007434 -0.125593 0.335048 -1.633869 -1.822333 -2.354551 0.929731 1.588790 -0.034754 0.661011 1.937964 0.620908 -1.613464 0.723863 -1.750615 0.912180 0.461536 0.599459 1.197014 1.078460 -0.119665 -0.993746 -1.303466 -0.314967 1.746408 0.124009 -0.264843 0.023247 -0.263858 -0.496481 0.468547 -0.650043 1.213554 2.031369 1.968145 1.391353 -2.307231 -0.304985 0.996786 0.429780 -1.124801 -1.096894 -0.868381 -0.772525 -0.637626 -0.138942 0.380542 0.856358 -2.025513 1.031496 2.653763 -1.427747 0.760228 0.336656 0.345833 0.273867 -2.558864 -0.319051 0.453980 1.081467 0.390412 1.314099
-477.885560 -0.902644 -1.015231 -1.663462 -0.109791 -0.553163 -1.232515 -0.171114 0.256718 -0.257351 -0.983673 0.886572 0.586876 -1.035380 0.304818 -0.405612 0.491582 0.596576 -0.293737 -0.296611 -0.599335 -1.435708 -1.501314 1.436766 0.480868 -1.445742 -1.756723 -1.455746 0.901004 -1.020996 -1.741608 -0.419313 -0.236943 -0.546446 -1.114889 1.965828 0.801098 -0.755546 -1.440324 0.169072 -0.517125 -1.930564 0.047148 0.843876 1.978545 -0.689128 -0.280278 -1.632665 -0.888728 0.645946 -1.521428 0.102897 0.569178 0.776602 -0.908624 1.080763 -1.707313 0.145195 -0.364342 1.536543 0.107169 -0.133162 0.320247 0.292149 -0.686361 0.277251 0.685765 -0.896811 -1.735636 0.914294 -0.711122 1.493062 -0.350388 1.595174 0.308590 0.911630 -0.404887 -0.623688 -0.578238 1.165449 0.430935 -0.795039 0.549907 -0.781949 -0.459568 0.271120 -0.425372 -2.302881 -0.678720 -0.673937 0.256662 1.448958 -1.882167 1.691639 -0.092101 0.230770 -0.405426 1.246664 -0.456322 0.395998
-479.400189 -0.050965 -1.068377 -0.285057 0.392646 1.646046 0.302075 -1.283519 -1.522752 0.993367 0.017526 1.236251 0.735030 0.239618 1.046142 -0.721673 0.189270 0.393874 0.443134 -1.427666 -0.742040 1.742466 -0.433539 0.030525 1.610306 0.339438 -0.026619 -1.286535 -0.076869 -0.906446 -0.445581 -1.912069 -1.133939 -0.249680 0.118794 -0.144197 -0.857123 1.780941 0.954246 -0.742642 0.367209 0.918433 -1.582730 0.063739 -0.134742 -0.332867 -0.459324 -1.564487 -1.101140 0.943913 0.912540 -0.155880 -1.773762 0.488927 1.009032 0.803941 0.401079 0.663139 1.124354 -2.764158 -0.763779 0.198816 -1.059277 0.127402 -0.561647 0.972371 1.458491 0.051306 1.835653 -0.685283 -0.727716 0.188678 -1.654454 -1.042785 -0.409457 2.042543 -0.972598 0.494396 -1.205297 0.443378 -0.611790 2.026645 0.172766 -0.267616 -0.141891 0.931927 0.894367 1.736163 -0.148915 0.382693 -0.777494 0.145532 1.620459 -1.329833 1.344765 -1.597977 -0.423779 0.102267 -1.559319 -0.436265
-479.870440 -0.680169 -1.665416 -0.241339 -0.715785 -0.208150 0.083113 1.290264 0.634467 -0.375069 0.905945 -1.114016 -2.250991 0.975588 0.077134 -0.507617 1.049326 0.174852 -1.505442 0.774712 -1.040426 -1.055813 -0.120827 -1.623600 -0.155585 -0.104207 0.407063 0.821463 0.741783 0.604347 -0.470237 0.263696 -0.101939 0.784607 -0.790288 -0.119616 0.395612 2.178415 -1.404120 -0.590934 -0.119838 0.181599 -0.206293 -0.588685 -0.724795 -0.378629 0.958389 -0.349175 0.434843 -2.491008 -0.919081 0.039863 0.337620 -0.059242 0.094180 -1.771236 -1.331083 0.740770 -1.034743 -0.566424 -1.418530 1.188936 0.218994 -0.106269 -1.122299 0.490898 -0.568049 -0.619251 -0.958951 1.036311 -1.000510 0.576232 -0.581561 -1.056693 0.705861 1.058072 0.533464 -0.822854 1.926451 -0.104920 -0.366633 -1.793331 0.574393 0.186299 -0.676672 0.192404 1.399567 0.287464 0.775307 -1.471343 -0.058638 1.145808 1.310484 0.073798 -0.395794 -0.054221 1.257054 0.762122 1.042895 1.197245
-479.413761 0.901871 -0.899221 -1.242261 0.730767 -0.171274 -0.461358 -1.742703 -1.319460 0.195383 -0.495055 -0.743096 -1.840741 -1.382627 -0.980539 -0.903193 -0.673031 0.059110 -0.858172 -0.148859 -0.745809 0.923977 -0.434040 0.232629 0.001604 0.160065 -1.816537 0.330811 -1.207459 0.156073 1.616738 0.379900 -0.165785 0.778002 -0.139686 -1.203758 -0.098069 1.102628 1.664382 -0.326926 -0.799921 -1.668986 -0.852920 1.335828 0.903094 0.788079 -0.709140 -0.817789 1.263070 0.590519 1.012988 -1.509100 0.877665 -0.433503 -0.793911 0.629947 0.029509 2.070843 0.630123 0.033828 -0.660696 -0.485065 2.867526 0.489235 -1.258315 -0.960081 -0.221824 1.787102 -0.801923 0.399058 -1.356562 -0.718551 0.629561 -1.389076 1.341092 -1.344445 -0.389977 -2.349001 -1.284480 -0.781919 1.050688 0.384067 -0.006336 -0.498087 -0.739882 0.475822 -0.420401 -0.022318 -1.415984 0.107608 0.584875 0.398555 1.976111 -0.901859 0.457035 -1.847949 -1.168348 1.300476 -1.169824 -0.493976
-478.263354 -1.885819 0.874098 1.605752 -0.078572 -0.251779 0.362205 -0.336212 -0.786830 0.961072 -0.339332 -0.330755 -0.118873 -0.328472 0.281336 -1.529754 -0.609412 0.012973 -1.275030 -0.580923 -0.953935 -0.799552 0.704106 1.147158 0.054076 -0.419516 0.572821 2.225552 1.210369 0.632645 1.579956 -0.372967 1.962809 -0.251371 1.558011 -0.080983 -0.647784 1.076028 -0.593381 0.488498 -1.410976 -0.664352 1.715461 -0.986374 1.034040 1.206807 0.155988 -1.235878 1.279475 0.578157 1.176753 0.675160 -0.804491 0.632953 -1.439811 0.857840 -0.548068 -1.615799 -1.553263 -0.338798 0.315991 -1.482600 1.265318 0.995706 1.024160 -0.185584 0.860212 0.248806 0.832334 -0.301107 0.456272 0.873100 0.512264 -0.917217 1.229040 1.774504 1.496462 -0.795513 -0.508890 -1.277769 0.141237 -0.998774 0.408267 0.796180 1.026539 1.193268 0.521165 -1.482466 -1.236224 -0.223337 -0.146811 0.875902 -1.348737 -0.908166 -0.577388 -0.450881 -0.338979 -0.199331 0.217581 2.060248
-477.716733 0.150854 0.520646 -1.900330 -0.077311 -0.896428 1.596569 1.494927 -0.899570 -0.626466 -1.900753 0.946888 -0.893541 0.495836 1.213687 0.717157 0.412513 1.071840 0.475801 1.944985 0.222368 0.418271 -0.666807 0.504235 -0.542817 -1.161336 0.078593 -0.185746 -0.266709 -1.007805 -0.502285 1.172097 0.349815 1.222615 -0.724764 0.563308 -2.274177 -0.460799 1.156802 -0.843335 0.192503 -1.704521 0.784986 -0.134634 -1.151572 -0.105531 -0.594622 -0.285969 0.525464 0.042583 -0.338389 0.368228 0.720893 0.470139 -0.626981 -0.950554 -0.259686 -0.471978 0.612307 0.428138 0.561150 -0.340313 -0.299591 0.387024 -1.861290 -1.194728 -0.013755 1.254836 1.354973 -0.339526 -0.134153 -0.176330 0.587381 -1.237979 0.215392 -0.422649 0.773980 -1.020824 2.658186 1.238123 -1.394591 -0.216229 -0.646342 -0.127899 0.782246 0.372651 0.439501 -0.101317 0.347959 1.564858 -2.122438 0.119118 -0.104934 1.486880 -2.341935 0.812011 -0.804040 -0.724089 1.896842 1.313081
-480.155767 0.578025 -0.171101 -1.531033 1.207825 -1.780279 -0.019277 -0.935628 -0.371614 0.180471 -0.932318 1.712476 0.234961 -1.078875 0.371969 0.416318 1.479274 0.488266 -0.159326 -1.150700 0.006799 2.410218 0.941212 -1.524695 0.193414 0.593283 -0.872664 -1.602404 -1.703048 -1.563024 0.405725 -0.753644 1.401502 -0.558383 -2.348960 -0.610041 0.096418 -1.064089 -0.088252 0.633056 0.064121 -0.862890 -0.192576 -0.183847 1.146257 -1.652564 0.008851 -1.502826 -1.778017 0.977000 -0.353408 0.391947 0.052837 -1.231277 -0.379311 2.539234 -0.634603 0.641646 1.042144 1.226500 -0.055688 0.190528 -0.063380 0.359192 0.641169 -1.475329 -0.118106 0.092412 -0.777023 -0.755718 0.604835 0.600431 0.807329 1.373672 0.838910 -1.151073 0.423331 1.213513 0.672472 -1.753863 -0.299952 -0.973322 0.514323 2.132687 -0.845775 -0.661321 -0.695204 0.634499 1.283469 0.125799 -1.500350 -1.085480 -1.158681 1.234122 0.683548 -0.914171 1.113938 -0.872293 -0.061343 1.389195
-477.754904 -0.586400 -0.271741 1.925550 -0.598224 0.800579 -0.359746 -0.091862 1.895953 0.608193 1.178018 -1.125656 0.254117 -1.651997 1.339178 -0.733635 -0.834955 0.032142 0.528557 0.558448 -0.600911 -0.759730 -1.215674 1.281094 1.136662 -1.518714 -0.683351 -0.976634 -0.127970 -0.663070 -2.029100 1.273580 -1.181783 -2.464681 -0.369680 0.115088 -0.263852 1.177768 -0.214919 -0.428352 0.816951 1.197215 1.014087 1.119998 2.247234 -0.665882 -0.453377 1.693220 0.813268 -1.703050 0.569495 -0.894880 -1.013333 -0.999234 -0.568288 0.632038 -1.877690 -0.789956 -0.160828 -0.433556 -1.537701 -0.635175 -0.019764 1.567967 1.348834 0.208679 -1.913893 -0.290681 0.243309 0.151480 -0.455115 0.510068 0.940500 -0.023325 1.235755 -1.123491 0.614096 -0.383541 1.576564 1.130235 -0.292841 -0.170260 0.500945 1.567817 0.396727 -1.342203 -0.064964 0.473820 1.625708 1.796623 2.478966 -0.533497 -0.996691 -1.098079 -1.692696 0.116461 -1.559293 -0.366826 -3.016849 -0.175647
-477.405719 0.317941 0.754461 2.195994 0.522431 0.675096 -1.049869 -1.313025 1.697294 -0.550031 -0.623113 -0.305706 -0.704319 -0.951863 -2.038619 -0.298684 -0.298603 -0.392850 -0.533073 1.049424 0.342717 -0.186574 0.015830 0.802855 0.036810 -2.220349 -0.767183 -0.691455 -0.497058 -0.733907 -1.110631 0.835430 -0.666878 0.356711 -0.109578 0.095622 0.301075 0.012464 -0.271407 -0.358928 -0.380360 -1.456043 1.815525 0.947201 -0.213545 0.836700 2.156079 1.693903 -0.333640 -0.244606 -0.533920 1.091472 -0.076832 1.643210 0.713717 1.142295 0.091040 -0.812501 1.327761 -0.985794 1.551516 0.296842 -0.589837 -1.238237 1.891525 -0.247813 0.075264 0.973606 2.368478 -0.484339 0.629210 -0.671907 0.814370 -0.191448 0.420431 0.747307 -0.994310 0.938393 0.347969 1.294733 -0.301868 0.335835 1.784697 0.139460 0.614226 -0.849784 -0.543617 0.860206 -0.796205 -1.686298 0.198488 0.911506 1.366652 0.746904 -0.349579 -2.087320 -0.583681 1.469536 -1.304308 -1.284837
-478.538731 0.752353 -0.058197 -1.889129 -0.044294 -0.163297 -1.496856 0.844320 0.788370 0.706497 1.135966 -0.293999 1.525246 -0.559438 -1.220161 -0.246202 -0.062710 0.481949 -1.141201 0.452875 -0.680597 -0.426017 -1.095306 -0.223511 1.104740 1.555784 -0.088616 0.613503 0.805996 0.049149 1.670802 -0.803308 -0.241653 1.408838 2.396000 0.547915 0.807622 2.242513 0.877615 2.137610 -0.365402 1.474858 1.026565 -1.106757 -0.690389 0.420315 -0.804544 0.155033 1.213125 -0.051474 0.050005 -1.030650 0.883619 -1.001608 0.044332 -0.408701 -0.019202 -0.349417 -0.045627 1.084159 -0.645693 -0.448337 1.040004 1.373962 0.329472 0.582400 2.422936 -0.649842 1.235569 -1.210316 0.384887 0.207606 0.734826 0.303320 0.343431 1.399606 0.719579 0.431252 0.282148 0.140783 -0.147652 -0.408928 0.319914 -1.749301 0.320309 -0.728501 1.628692 -0.289763 -0.748403 -0.213275 -0.174987 -1.658903 0.080344 1.990010 -0.913056 0.431056 -1.109498 -0.575201 -0.174527 -1.370514
-477.659731 0.822314 1.553169 -1.419663 -1.031698 -0.881947 0.325386 -0.195174 -1.129529 1.039776 0.587657 -0.964039 -0.778539 -0.677451 2.261502 -0.058077 -1.990939 1.022295 -1.300110 0.108274 -0.697225 -0.568965 -1.826110 1.019317 0.030490 -0.170496 1.119101 1.669407 -1.443529 -0.015137 -0.301586 -0.522114 0.114305 -0.317008 -0.454027 -1.194000 0.075434 1.156830 -0.960448 1.030412 -1.208979 0.093381 1.031673 -0.288153 -2.300681 -1.600613 1.017730 1.149676 -0.261926 -0.477729 -0.111475 0.752456 -2.429968 -0.445107 0.705797 -0.569930 0.186753 0.357211 1.030915 0.136918 -0.064301 -0.300965 -1.179408 0.107083 0.419970 0.337458 -1.595130 -0.037899 0.924435 -1.078482 0.545986 1.131153 0.387414 -0.272633 0.393533 0.276586 2.213616 -0.403738 -0.427260 0.435477 -1.046903 0.454842 -0.625001 0.340754 -1.695732 -1.377763 -0.644900 -0.403471 -1.087097 -0.816569 1.212020 -0.066763 0.512248 -0.878314 0.617777 -0.917378 -0.450759 -0.200384 1.005928 0.885383
-476.633966 0.966901 0.896049 1.217192 0.060993 0.941905 -0.384804 -0.146749 -1.340701 0.814487 0.932361 0.004359 0.245378 -0.038301 0.927191 0.799310 0.133016 -0.147671 1.102554 -1.058963 1.968394 -0.338734 -0.184167 -0.289902 -0.345530 -0.153323 -0.501519 0.775991 -0.199749 -0.236354 -0.549492 -0.638488 1.478400 -0.480687 -0.530681 -0.600123 -2.155797 -2.255855 -0.964269 1.022884 -0.481833 0.948012 0.610030 -0.596735 0.786771 -1.332667 -0.491392 1.481765 0.865263 -0.137702 -1.594026 0.572974 0.931088 -1.087338 0.424690 1.102477 -1.009071 -1.636006 0.513448 -1.641895 -1.118066 -1.356083 2.069178 -1.473789 -0.307415 -0.378751 0.418374 0.315171 0.682637 0.590786 1.842334 0.298535 -0.410131 0.753403 0.142557 -0.315976 1.630558 -0.547517 -0.101020 0.375719 1.503006 -1.484794 -1.360078 -0.324311 -1.290510 0.268080 -1.104616 1.071424 0.040796 0.612933 0.099880 0.869769 0.917505 0.330654 -0.135490 2.454283 1.071406 0.646091 0.728736 -0.339702
-478.878488 -0.246382 -0.584066 -0.415839 0.614951 1.507229 0.274580 -0.847919 -1.477440 0.559878 0.713522 -0.233247 -0.754717 1.005548 0.120148 -1.289351 -1.151084 0.013245 -0.370823 -1.012393 1.483814 -0.311386 -0.330402 0.175493 1.320415 0.181029 0.254341 -0.359828 -0.452491 0.547585 3.231367 -0.941927 1.234642 0.270905 -1.520435 0.173761 -0.996829 1.983947 -1.504697 0.981104 -0.198387 1.845550 -0.525986 0.198893 1.144705 0.517339 -1.528729 1.419321 0.793160 -1.467806 -0.003338 1.869816 -0.531349 0.603056 -0.378550 0.049526 1.110713 1.210831 -0.921159 0.397880 -1.254780 -0.074470 -0.743392 0.304110 0.174912 1.091640 0.838493 1.394912 0.605127 0.196076 0.909550 0.165557 -1.019825 1.329370 -0.900270 -1.151559 -1.251122 -0.725566 2.120787 0.742923 0.822616 -1.898228 -0.713583 -0.254154 1.715077 0.435030 0.296150 -0.805857 -0.836816 0.566514 0.540269 2.934474 2.471511 0.211345 -0.141229 0.813093 0.759882 0.168228 -0.099917 -0.554995
